Algo,TailleMat,RunId,TempsAlloc,TempsCalc
GPU3,140,8,0.024023,0.137605
GPU3,140,9,0.035849,0.156212
GPU3,140,10,0.039359,0.150956
GPU3,140,11,0.040097,0.161142
GPU3,140,12,0.042381,0.165734
GPU3,140,13,0.024153,0.140109
GPU3,140,14,0.024182,0.138266
GPU3,140,15,0.043251,0.162809
GPU3,140,16,0.038688,0.149662
GPU3,140,17,0.041984,0.155952
GPU3,140,18,0.028605,0.141724
GPU3,140,19,0.045153,0.161830
GPU3,140,20,0.031761,0.151078
GPU3,140,21,0.041102,0.160205
GPU3,140,22,0.044394,0.159880
GPU3,140,23,0.040325,0.158635
GPU3,140,24,0.028478,0.144672
GPU3,140,25,0.033053,0.148417
GPU3,140,26,0.036097,0.148024
GPU3,140,27,0.026381,0.141251
GPU3,140,28,0.027532,0.140941
GPU3,140,29,0.027164,0.142580
GPU3,140,30,0.042182,0.145674
GPU3,140,31,0.026459,0.137680
GPU3,140,32,0.036332,0.159571
GPU3,150,1,0.025747,0.164808
GPU3,150,2,0.034104,0.168858
GPU3,150,3,0.027334,0.159257
GPU3,150,4,0.036445,0.166530
GPU3,150,5,0.042705,0.180604
GPU3,150,6,0.032088,0.162995
GPU3,150,7,0.026122,0.162181
GPU3,150,8,0.043894,0.176405
GPU3,150,9,0.035847,0.180093
GPU3,150,10,0.026129,0.243599
GPU3,150,11,0.023937,0.159464
GPU3,150,12,0.027221,0.161646
GPU3,150,13,0.024380,0.163128
GPU3,150,14,0.038101,0.180465
GPU3,150,15,0.042804,0.180530
GPU3,150,16,0.024279,0.159850
GPU3,150,17,0.038050,0.180683
GPU3,150,18,0.043839,0.173505
GPU3,150,19,0.042431,0.175434
GPU3,150,20,0.033975,0.165369
GPU3,150,21,0.028442,0.162186
GPU3,150,22,0.038924,0.177129
GPU3,150,23,0.033627,0.175788
GPU3,150,24,0.044370,0.179437
GPU3,150,25,0.024520,0.156191
GPU3,150,26,0.044613,0.180585
GPU3,150,27,0.046356,0.189947
GPU3,150,28,0.042489,0.177246
GPU3,150,29,0.031078,0.164321
GPU3,150,30,0.044742,0.183349
GPU3,150,31,0.042567,0.186919
GPU3,150,32,0.044645,0.182605
GPU3,160,1,0.024848,0.178380
GPU3,160,2,0.043956,0.204545
GPU3,160,3,0.028238,0.206306
GPU3,160,4,0.038346,0.201565
GPU3,160,5,0.043326,0.197677
GPU3,160,6,0.044850,0.202828
GPU3,160,7,0.024469,0.180040
GPU3,160,8,0.036723,0.197921
GPU3,160,9,0.038169,0.199712
GPU3,160,10,0.045138,0.205262
GPU3,160,11,0.044181,0.202439
GPU3,160,12,0.037376,0.197664
GPU3,160,13,0.033243,0.187197
