Algo,TailleMat,RunId,TempsAlloc,TempsCalc
GPU1,710,26,0.068579,0.122140
GPU1,710,27,0.072354,0.122535
GPU1,710,28,0.052636,0.122562
GPU1,710,29,0.059534,0.122386
GPU1,710,30,0.047088,0.122430
GPU1,710,31,0.045406,0.122496
GPU1,710,32,0.052391,0.122324
GPU1,720,1,0.075458,0.116250
GPU1,720,2,0.045767,0.116354
GPU1,720,3,0.069721,0.116131
GPU1,720,4,0.045792,0.116334
GPU1,720,5,0.055999,0.116344
GPU1,720,6,0.054634,0.116330
GPU1,720,7,0.065709,0.116177
GPU1,720,8,0.071329,0.116231
GPU1,720,9,0.080346,0.116239
GPU1,720,10,0.080105,0.116343
GPU1,720,11,0.055048,0.116289
GPU1,720,12,0.072497,0.116310
GPU1,720,13,0.055767,0.116359
GPU1,720,14,0.050668,0.116301
GPU1,720,15,0.072880,0.116282
GPU1,720,16,0.066387,0.116229
GPU1,720,17,0.059045,0.116315
GPU1,720,18,0.071615,0.116227
GPU1,720,19,0.071965,0.116309
GPU1,720,20,0.074771,0.116243
GPU1,720,21,0.079389,0.116105
GPU1,720,22,0.063773,0.116342
GPU1,720,23,0.047952,0.116162
GPU1,720,24,0.046477,0.116233
GPU1,720,25,0.049172,0.116345
GPU1,720,26,0.070579,0.116166
GPU1,720,27,0.065769,0.116137
GPU1,720,28,0.072901,0.116375
GPU1,720,29,0.046502,0.116422
GPU1,720,30,0.045996,0.116230
GPU1,720,31,0.047359,0.116234
GPU1,720,32,0.067844,0.116184
GPU1,730,1,0.047297,0.133808
GPU1,730,2,0.067577,0.133895
GPU1,730,3,0.046936,0.133751
GPU1,730,4,0.063628,0.133743
GPU1,730,5,0.073143,0.133896
GPU1,730,6,0.058637,0.133867
GPU1,730,7,0.054278,0.134007
GPU1,730,8,0.046935,0.133811
GPU1,730,9,0.071856,0.133661
GPU1,730,10,0.076266,0.133941
GPU1,730,11,0.046435,0.133574
GPU1,730,12,0.068017,0.133974
GPU1,730,13,0.046451,0.133889
GPU1,730,14,0.046416,0.133929
GPU1,730,15,0.047946,0.133872
GPU1,730,16,0.073266,0.133455
GPU1,730,17,0.075691,0.133805
GPU1,730,18,0.054609,0.133897
GPU1,730,19,0.046573,0.133702
GPU1,730,20,0.067559,0.133770
GPU1,730,21,0.073104,0.133688
GPU1,730,22,0.060482,0.133081
GPU1,730,23,0.060669,0.133769
GPU1,730,24,0.074354,0.134073
GPU1,730,25,0.070013,0.133754
GPU1,730,26,0.070676,0.133725
GPU1,730,27,0.076391,0.133938
GPU1,730,28,0.076244,0.133590
GPU1,730,29,0.051347,0.133904
GPU1,730,30,0.052024,0.133961
GPU1,730,31,0.068304,0.133999
GPU1,730,32,0.046539,0.133820
GPU1,740,1,0.063627,0.106528
GPU1,740,2,0.074586,0.106422
GPU1,740,3,0.075766,0.106366
GPU1,740,4,0.047606,0.106632
GPU1,740,5,0.055566,0.106453
GPU1,740,6,0.049773,0.106532
GPU1,740,7,0.067129,0.106462
GPU1,740,8,0.047235,0.106603
GPU1,740,9,0.076639,0.106414
GPU1,740,10,0.075072,0.106626
GPU1,740,11,0.071829,0.106326
GPU1,740,12,0.075550,0.106584
GPU1,740,13,0.070988,0.106490
GPU1,740,14,0.067806,0.106484
GPU1,740,15,0.050698,0.106615
GPU1,740,16,0.075215,0.106486
GPU1,740,17,0.047861,0.106656
GPU1,740,18,0.050887,0.106549
GPU1,740,19,0.047179,0.106461
GPU1,740,20,0.071162,0.106383
GPU1,740,21,0.074290,0.106507
GPU1,740,22,0.056652,0.106541
GPU1,740,23,0.075801,0.106509
GPU1,740,24,0.072255,0.106638
GPU1,740,25,0.046751,0.106483
GPU1,740,26,0.061132,0.106563
GPU1,740,27,0.047062,0.106630
GPU1,740,28,0.047909,0.106434
GPU1,740,29,0.047161,0.106537
GPU1,740,30,0.056010,0.106503
GPU1,740,31,0.061755,0.106489
GPU1,740,32,0.072639,0.106419
GPU1,750,1,0.049038,0.130432
GPU1,750,2,0.053986,0.130538
GPU1,750,3,0.048281,0.130495
GPU1,750,4,0.074149,0.130382
GPU1,750,5,0.049303,0.130462
GPU1,750,6,0.068471,0.130369
GPU1,750,7,0.049409,0.130540
GPU1,750,8,0.052610,0.130445
GPU1,750,9,0.062467,0.130531
GPU1,750,10,0.047908,0.130365
GPU1,750,11,0.054661,0.130406
GPU1,750,12,0.058836,0.130506
GPU1,750,13,0.073250,0.130250
GPU1,750,14,0.076142,0.130344
GPU1,750,15,0.054278,0.130453
GPU1,750,16,0.054444,0.130397
GPU1,750,17,0.053964,0.130418
GPU1,750,18,0.055643,0.130403
GPU1,750,19,0.067627,0.130529
GPU1,750,20,0.071804,0.130266
GPU1,750,21,0.069771,0.130445
GPU1,750,22,0.048187,0.130490
GPU1,750,23,0.074879,0.130215
GPU1,750,24,0.059679,0.130347
GPU1,750,25,0.074336,0.130574
GPU1,750,26,0.074485,0.130499
GPU1,750,27,0.074245,0.130523
GPU1,750,28,0.049280,0.130421
GPU1,750,29,0.071935,0.130300
GPU1,750,30,0.060348,0.130414
GPU1,750,31,0.074410,0.130459
GPU1,750,32,0.064674,0.130343
GPU1,760,1,0.074858,0.115790
GPU1,760,2,0.054691,0.115706
GPU1,760,3,0.049009,0.115939
GPU1,760,4,0.069316,0.115763
GPU1,760,5,0.048945,0.115928
GPU1,760,6,0.049976,0.115978
GPU1,760,7,0.061693,0.115969
GPU1,760,8,0.077129,0.115941
GPU1,760,9,0.074204,0.115897
GPU1,760,10,0.062782,0.115725
GPU1,760,11,0.076324,0.115761
GPU1,760,12,0.050298,0.115985
GPU1,760,13,0.075250,0.115847
GPU1,760,14,0.051716,0.115683
GPU1,760,15,0.055454,0.115781
GPU1,760,16,0.054172,0.115684
GPU1,760,17,0.060070,0.116000
GPU1,760,18,0.049988,0.115875
GPU1,760,19,0.049540,0.115794
GPU1,760,20,0.070424,0.115774
GPU1,760,21,0.074135,0.115802
GPU1,760,22,0.048877,0.115711
GPU1,760,23,0.053856,0.115952
GPU1,760,24,0.061707,0.115717
GPU1,760,25,0.078253,0.115705
GPU1,760,26,0.076844,0.115789
GPU1,760,27,0.077213,0.115867
GPU1,760,28,0.052158,0.115752
GPU1,760,29,0.048151,0.116050
GPU1,760,30,0.065345,0.115932
GPU1,760,31,0.077255,0.115910
GPU1,760,32,0.072913,0.115841
GPU1,770,1,0.074543,0.120776
GPU1,770,2,0.056167,0.120804
GPU1,770,3,0.052602,0.120958
GPU1,770,4,0.071626,0.120925
GPU1,770,5,0.065823,0.120898
GPU1,770,6,0.064888,0.120858
GPU1,770,7,0.077745,0.120888
GPU1,770,8,0.052375,0.120835
GPU1,770,9,0.049199,0.120886
GPU1,770,10,0.061363,0.120779
GPU1,770,11,0.049484,0.121265
GPU1,770,12,0.076192,0.120818
GPU1,770,13,0.062034,0.120854
GPU1,770,14,0.066029,0.120804
GPU1,770,15,0.076050,0.120815
GPU1,770,16,0.052318,0.120927
GPU1,770,17,0.058442,0.120859
GPU1,770,18,0.050692,0.120790
GPU1,770,19,0.049742,0.120804
GPU1,770,20,0.050304,0.120831
GPU1,770,21,0.049437,0.120797
GPU1,770,22,0.074895,0.120870
GPU1,770,23,0.075158,0.120756
GPU1,770,24,0.075334,0.120846
GPU1,770,25,0.077709,0.120852
GPU1,770,26,0.081914,0.120820
GPU1,770,27,0.081776,0.120826
GPU1,770,28,0.076745,0.120926
GPU1,770,29,0.049915,0.120833
GPU1,770,30,0.067726,0.120745
GPU1,770,31,0.055592,0.120910
GPU1,770,32,0.058754,0.120922
GPU1,780,1,0.076406,0.148062
GPU1,780,2,0.049924,0.148034
GPU1,780,3,0.076733,0.147948
GPU1,780,4,0.087553,0.148493
GPU1,780,5,0.071867,0.147828
GPU1,780,6,0.072248,0.147916
GPU1,780,7,0.052909,0.148073
GPU1,780,8,0.072549,0.148068
GPU1,780,9,0.058263,0.148121
GPU1,780,10,0.049796,0.148160
GPU1,780,11,0.055084,0.148032
GPU1,780,12,0.073773,0.148012
GPU1,780,13,0.062173,0.148122
GPU1,780,14,0.086572,0.148093
GPU1,780,15,0.073743,0.147936
GPU1,780,16,0.078152,0.147964
GPU1,780,17,0.049636,0.148078
GPU1,780,18,0.067027,0.147967
GPU1,780,19,0.056583,0.148026
GPU1,780,20,0.075391,0.147853
GPU1,780,21,0.054462,0.148149
GPU1,780,22,0.050279,0.148193
GPU1,780,23,0.051926,0.148011
GPU1,780,24,0.072546,0.148091
GPU1,780,25,0.077609,0.147916
GPU1,780,26,0.049966,0.148014
GPU1,780,27,0.075811,0.148044
GPU1,780,28,0.051225,0.147930
GPU1,780,29,0.053286,0.148142
GPU1,780,30,0.078659,0.147991
GPU1,780,31,0.050233,0.148054
GPU1,780,32,0.057506,0.148090
GPU1,790,1,0.065687,0.170781
GPU1,790,2,0.079851,0.170717
GPU1,790,3,0.054405,0.170569
GPU1,790,4,0.050682,0.170789
GPU1,790,5,0.052941,0.170765
GPU1,790,6,0.076868,0.170784
GPU1,790,7,0.077234,0.170671
GPU1,790,8,0.053677,0.170574
GPU1,790,9,0.063510,0.170751
GPU1,790,10,0.058687,0.170508
GPU1,790,11,0.062899,0.170381
GPU1,790,12,0.067205,0.170811
GPU1,790,13,0.074382,0.170625
GPU1,790,14,0.051441,0.170788
GPU1,790,15,0.077155,0.170531
GPU1,790,16,0.054940,0.170497
GPU1,790,17,0.075409,0.170564
GPU1,790,18,0.076759,0.170743
GPU1,790,19,0.050169,0.170598
GPU1,790,20,0.081168,0.170549
GPU1,790,21,0.074132,0.170362
GPU1,790,22,0.050495,0.170795
GPU1,790,23,0.078409,0.170781
GPU1,790,24,0.079435,0.170634
GPU1,790,25,0.074399,0.170742
GPU1,790,26,0.086751,0.172861
GPU1,790,27,0.063170,0.170607
GPU1,790,28,0.077450,0.170592
GPU1,790,29,0.071270,0.170704
GPU1,790,30,0.053935,0.170608
GPU1,790,31,0.050848,0.170713
GPU1,790,32,0.076671,0.170764
GPU1,800,1,0.051242,0.137661
GPU1,800,2,0.067088,0.137630
GPU1,800,3,0.050693,0.137643
GPU1,800,4,0.054218,0.137650
GPU1,800,5,0.054492,0.137641
GPU1,800,6,0.073378,0.137621
GPU1,800,7,0.066314,0.137638
GPU1,800,8,0.065903,0.137648
GPU1,800,9,0.091671,0.137746
GPU1,800,10,0.077081,0.137643
GPU1,800,11,0.053468,0.137639
GPU1,800,12,0.079041,0.137616
GPU1,800,13,0.074705,0.137598
GPU1,800,14,0.058713,0.137648
GPU1,800,15,0.077219,0.137616
GPU1,800,16,0.050625,0.137625
GPU1,800,17,0.061910,0.137661
GPU1,800,18,0.083207,0.137632
GPU1,800,19,0.051293,0.137661
GPU1,800,20,0.072906,0.137619
GPU1,800,21,0.061218,0.137640
GPU1,800,22,0.067273,0.137645
GPU1,800,23,0.077820,0.137610
GPU1,800,24,0.078984,0.137656
GPU1,800,25,0.075965,0.137593
GPU1,800,26,0.071253,0.137644
GPU1,800,27,0.076933,0.137631
GPU1,800,28,0.083370,0.137627
GPU1,800,29,0.078094,0.137622
GPU1,800,30,0.073697,0.137630
GPU1,800,31,0.068318,0.137632
GPU1,800,32,0.087909,0.138194
GPU1,810,1,0.092055,0.163995
GPU1,810,2,0.051830,0.164044
GPU1,810,3,0.076322,0.164100
GPU1,810,4,0.080985,0.164039
GPU1,810,5,0.067919,0.164205
GPU1,810,6,0.052161,0.164052
GPU1,810,7,0.075911,0.164200
GPU1,810,8,0.079619,0.164171
GPU1,810,9,0.051921,0.164030
GPU1,810,10,0.051898,0.164088
GPU1,810,11,0.073391,0.164252
GPU1,810,12,0.081016,0.164081
GPU1,810,13,0.051498,0.164066
GPU1,810,14,0.073556,0.164048
GPU1,810,15,0.052044,0.163978
GPU1,810,16,0.052207,0.164017
GPU1,810,17,0.075258,0.164070
GPU1,810,18,0.058677,0.164307
GPU1,810,19,0.083153,0.164006
GPU1,810,20,0.080451,0.163956
GPU1,810,21,0.054760,0.164171
GPU1,810,22,0.051701,0.164166
GPU1,810,23,0.083204,0.164069
GPU1,810,24,0.058771,0.164141
GPU1,810,25,0.079106,0.164086
GPU1,810,26,0.077071,0.164032
GPU1,810,27,0.051542,0.164318
GPU1,810,28,0.083893,0.164022
GPU1,810,29,0.057016,0.164008
GPU1,810,30,0.053481,0.164068
GPU1,810,31,0.077080,0.164131
GPU1,810,32,0.082321,0.164030
GPU1,820,1,0.053530,0.144429
GPU1,820,2,0.052282,0.145111
GPU1,820,3,0.054273,0.144731
GPU1,820,4,0.080610,0.144757
GPU1,820,5,0.081242,0.144703
GPU1,820,6,0.053152,0.144542
GPU1,820,7,0.054759,0.144496
GPU1,820,8,0.080058,0.144664
GPU1,820,9,0.060984,0.144612
GPU1,820,10,0.080838,0.144716
GPU1,820,11,0.076232,0.144713
GPU1,820,12,0.068134,0.144753
GPU1,820,13,0.077925,0.144590
GPU1,820,14,0.088079,0.145313
GPU1,820,15,0.078734,0.144455
GPU1,820,16,0.083787,0.144738
GPU1,820,17,0.082279,0.144831
GPU1,820,18,0.080444,0.144593
GPU1,820,19,0.068931,0.144550
GPU1,820,20,0.072990,0.144776
GPU1,820,21,0.085363,0.144416
GPU1,820,22,0.080829,0.144689
GPU1,820,23,0.062713,0.144618
GPU1,820,24,0.054955,0.144387
GPU1,820,25,0.055908,0.144568
GPU1,820,26,0.060877,0.144781
GPU1,820,27,0.053650,0.144341
GPU1,820,28,0.076750,0.144763
GPU1,820,29,0.052865,0.144442
GPU1,820,30,0.067026,0.144705
GPU1,820,31,0.052646,0.144553
GPU1,820,32,0.059260,0.144486
GPU1,830,1,0.078840,0.199632
GPU1,830,2,0.062995,0.199587
GPU1,830,3,0.055081,0.199662
GPU1,830,4,0.056056,0.199743
GPU1,830,5,0.058574,0.199569
GPU1,830,6,0.061566,0.199648
GPU1,830,7,0.077397,0.199361
GPU1,830,8,0.074551,0.199532
GPU1,830,9,0.081656,0.199351
GPU1,830,10,0.080418,0.199550
GPU1,830,11,0.080233,0.199343
GPU1,830,12,0.053143,0.199596
GPU1,830,13,0.071982,0.199928
GPU1,830,14,0.071866,0.199366
GPU1,830,15,0.082767,0.199496
GPU1,830,16,0.076775,0.199513
GPU1,830,17,0.054422,0.199704
GPU1,830,18,0.057424,0.199685
GPU1,830,19,0.053499,0.199591
GPU1,830,20,0.081909,0.199670
GPU1,830,21,0.087526,0.199564
GPU1,830,22,0.053123,0.199465
GPU1,830,23,0.071780,0.199490
GPU1,830,24,0.059163,0.199443
GPU1,830,25,0.062292,0.199377
GPU1,830,26,0.061634,0.199655
GPU1,830,27,0.079497,0.199675
GPU1,830,28,0.078974,0.199559
GPU1,830,29,0.058305,0.199745
GPU1,830,30,0.053112,0.199261
GPU1,830,31,0.053030,0.199796
GPU1,830,32,0.077840,0.199511
GPU1,840,1,0.080444,0.183315
GPU1,840,2,0.054173,0.183397
GPU1,840,3,0.083000,0.183162
GPU1,840,4,0.063952,0.183298
GPU1,840,5,0.056655,0.183216
GPU1,840,6,0.077420,0.183069
GPU1,840,7,0.063817,0.183195
GPU1,840,8,0.080242,0.183298
GPU1,840,9,0.080862,0.183145
GPU1,840,10,0.080248,0.183393
GPU1,840,11,0.075689,0.183101
GPU1,840,12,0.080557,0.183249
GPU1,840,13,0.077101,0.183233
GPU1,840,14,0.083987,0.183394
GPU1,840,15,0.077288,0.183290
GPU1,840,16,0.064834,0.183189
GPU1,840,17,0.074517,0.183341
GPU1,840,18,0.055062,0.183313
GPU1,840,19,0.060405,0.183250
GPU1,840,20,0.082382,0.183184
GPU1,840,21,0.061344,0.183240
GPU1,840,22,0.059241,0.183301
GPU1,840,23,0.057975,0.183230
GPU1,840,24,0.068235,0.183149
GPU1,840,25,0.055619,0.183359
GPU1,840,26,0.075923,0.183248
GPU1,840,27,0.053887,0.183351
GPU1,840,28,0.077399,0.183401
GPU1,840,29,0.069285,0.183281
GPU1,840,30,0.054344,0.183277
GPU1,840,31,0.068913,0.183181
GPU1,840,32,0.074277,0.183186
GPU1,850,1,0.081620,0.153159
GPU1,850,2,0.055121,0.153064
GPU1,850,3,0.067871,0.153113
GPU1,850,4,0.083611,0.153123
GPU1,850,5,0.082657,0.152991
GPU1,850,6,0.074734,0.153159
GPU1,850,7,0.061240,0.153026
GPU1,850,8,0.054695,0.153137
GPU1,850,9,0.059772,0.153097
GPU1,850,10,0.079648,0.153085
GPU1,850,11,0.054608,0.153062
GPU1,850,12,0.059886,0.153126
GPU1,850,13,0.085740,0.153074
GPU1,850,14,0.070003,0.153111
GPU1,850,15,0.054649,0.153168
GPU1,850,16,0.082540,0.153020
GPU1,850,17,0.083643,0.153086
GPU1,850,18,0.084908,0.153020
GPU1,850,19,0.060942,0.153160
GPU1,850,20,0.055170,0.153121
GPU1,850,21,0.056064,0.153169
GPU1,850,22,0.093520,0.153324
GPU1,850,23,0.081748,0.153019
GPU1,850,24,0.083263,0.153066
GPU1,850,25,0.058212,0.153068
GPU1,850,26,0.055794,0.153094
GPU1,850,27,0.089197,0.152944
GPU1,850,28,0.083574,0.153118
GPU1,850,29,0.084229,0.152992
GPU1,850,30,0.083290,0.153080
GPU1,850,31,0.067411,0.153066
GPU1,850,32,0.054562,0.153108
GPU1,860,1,0.082802,0.167699
GPU1,860,2,0.078554,0.167914
GPU1,860,3,0.073688,0.167621
GPU1,860,4,0.057595,0.167737
GPU1,860,5,0.055687,0.167967
GPU1,860,6,0.073690,0.167865
GPU1,860,7,0.058770,0.167838
GPU1,860,8,0.055224,0.168006
GPU1,860,9,0.055088,0.167865
GPU1,860,10,0.069654,0.167653
GPU1,860,11,0.087784,0.168113
GPU1,860,12,0.076962,0.167690
GPU1,860,13,0.083626,0.167808
GPU1,860,14,0.087367,0.168444
GPU1,860,15,0.074525,0.167617
GPU1,860,16,0.061254,0.167695
GPU1,860,17,0.055264,0.167932
GPU1,860,18,0.086819,0.167458
GPU1,860,19,0.055113,0.167856
GPU1,860,20,0.063284,0.167693
GPU1,860,21,0.084266,0.167836
GPU1,860,22,0.089783,0.167556
GPU1,860,23,0.078027,0.167692
GPU1,860,24,0.071933,0.167698
GPU1,860,25,0.091537,0.168268
GPU1,860,26,0.074634,0.167825
GPU1,860,27,0.084289,0.167773
GPU1,860,28,0.083848,0.167795
GPU1,860,29,0.071975,0.167716
GPU1,860,30,0.085751,0.167844
GPU1,860,31,0.072325,0.167785
GPU1,860,32,0.091102,0.168392
GPU1,870,1,0.083394,0.205489
GPU1,870,2,0.089851,0.203097
GPU1,870,3,0.085953,0.203780
GPU1,870,4,0.087901,0.203488
GPU1,870,5,0.069017,0.203350
GPU1,870,6,0.089382,0.203208
GPU1,870,7,0.056308,0.203234
GPU1,870,8,0.060217,0.203230
GPU1,870,9,0.074661,0.203040
GPU1,870,10,0.068853,0.203142
GPU1,870,11,0.084848,0.203122
GPU1,870,12,0.081265,0.203352
GPU1,870,13,0.062886,0.203110
GPU1,870,14,0.056386,0.203199
GPU1,870,15,0.073183,0.203209
GPU1,870,16,0.059312,0.203232
GPU1,870,17,0.071324,0.203221
GPU1,870,18,0.071435,0.203101
GPU1,870,19,0.074565,0.203239
GPU1,870,20,0.087176,0.203243
GPU1,870,21,0.056263,0.203093
GPU1,870,22,0.056744,0.203288
GPU1,870,23,0.056248,0.203212
GPU1,870,24,0.060317,0.203073
GPU1,870,25,0.085201,0.203284
GPU1,870,26,0.055909,0.203148
GPU1,870,27,0.069633,0.203257
GPU1,870,28,0.064073,0.203292
GPU1,870,29,0.088282,0.203247
GPU1,870,30,0.068811,0.203225
GPU1,870,31,0.084854,0.203201
GPU1,870,32,0.085351,0.203170
GPU1,880,1,0.056992,0.181780
GPU1,880,2,0.096647,0.181679
GPU1,880,3,0.093690,0.181681
GPU1,880,4,0.056821,0.181938
GPU1,880,5,0.078307,0.182055
GPU1,880,6,0.072640,0.182192
GPU1,880,7,0.082969,0.182033
GPU1,880,8,0.056909,0.181907
GPU1,880,9,0.056742,0.182107
GPU1,880,10,0.090007,0.182834
GPU1,880,11,0.088370,0.182358
GPU1,880,12,0.090150,0.181951
GPU1,880,13,0.084745,0.181759
GPU1,880,14,0.056897,0.181826
GPU1,880,15,0.084524,0.181911
GPU1,880,16,0.087564,0.182408
GPU1,880,17,0.093884,0.181425
GPU1,880,18,0.092445,0.181922
GPU1,880,19,0.065997,0.181935
GPU1,880,20,0.056675,0.182164
GPU1,880,21,0.056887,0.182252
GPU1,880,22,0.083509,0.181942
GPU1,880,23,0.083967,0.181681
GPU1,880,24,0.090852,0.182483
GPU1,880,25,0.085972,0.182056
GPU1,880,26,0.093656,0.183976
GPU1,880,27,0.090290,0.182014
GPU1,880,28,0.099554,0.181701
GPU1,880,29,0.059514,0.182007
GPU1,880,30,0.097760,0.181726
GPU1,880,31,0.092134,0.181801
GPU1,880,32,0.057267,0.182183
GPU1,890,1,0.088085,0.243927
GPU1,890,2,0.087816,0.244247
GPU1,890,3,0.057972,0.243951
GPU1,890,4,0.062743,0.243937
GPU1,890,5,0.089493,0.245814
GPU1,890,6,0.067605,0.243989
GPU1,890,7,0.081484,0.243962
GPU1,890,8,0.069941,0.243999
GPU1,890,9,0.073396,0.244041
GPU1,890,10,0.095146,0.244496
GPU1,890,11,0.086770,0.244053
GPU1,890,12,0.076085,0.244034
GPU1,890,13,0.068327,0.244064
GPU1,890,14,0.062719,0.243971
GPU1,890,15,0.088778,0.244535
GPU1,890,16,0.057489,0.244110
GPU1,890,17,0.084726,0.243948
GPU1,890,18,0.061152,0.244135
GPU1,890,19,0.059539,0.244017
GPU1,890,20,0.057487,0.243816
GPU1,890,21,0.087595,0.244045
GPU1,890,22,0.081562,0.244007
GPU1,890,23,0.094599,0.244308
GPU1,890,24,0.062514,0.244176
GPU1,890,25,0.086112,0.243896
GPU1,890,26,0.074179,0.243903
GPU1,890,27,0.091991,0.243948
GPU1,890,28,0.094062,0.244759
GPU1,890,29,0.085200,0.244723
GPU1,890,30,0.072596,0.244028
GPU1,890,31,0.095027,0.244037
GPU1,890,32,0.088981,0.243748
GPU1,900,1,0.058534,0.224728
GPU1,900,2,0.058874,0.225001
GPU1,900,3,0.058943,0.224810
GPU1,900,4,0.082905,0.224909
GPU1,900,5,0.058624,0.224995
GPU1,900,6,0.087820,0.225519
GPU1,900,7,0.102873,0.225596
GPU1,900,8,0.091269,0.224884
GPU1,900,9,0.105921,0.225026
GPU1,900,10,0.093479,0.224781
GPU1,900,11,0.059035,0.224811
GPU1,900,12,0.084578,0.224644
GPU1,900,13,0.059346,0.224818
GPU1,900,14,0.060148,0.224886
GPU1,900,15,0.080919,0.224804
GPU1,900,16,0.073438,0.224806
GPU1,900,17,0.076907,0.224612
GPU1,900,18,0.074307,0.224802
GPU1,900,19,0.087198,0.226766
GPU1,900,20,0.091488,0.224750
GPU1,900,21,0.072711,0.224919
GPU1,900,22,0.090033,0.224675
GPU1,900,23,0.071568,0.224826
GPU1,900,24,0.084604,0.225010
GPU1,900,25,0.083740,0.224919
GPU1,900,26,0.089448,0.225048
GPU1,900,27,0.058596,0.224974
GPU1,900,28,0.071569,0.224705
GPU1,900,29,0.063661,0.224836
GPU1,900,30,0.064181,0.224863
GPU1,900,31,0.092918,0.224873
GPU1,900,32,0.082851,0.224739
GPU1,910,1,0.059233,0.196967
GPU1,910,2,0.064612,0.193830
GPU1,910,3,0.060633,0.196484
GPU1,910,4,0.085011,0.196110
GPU1,910,5,0.059715,0.195645
GPU1,910,6,0.084182,0.197080
GPU1,910,7,0.061685,0.196730
GPU1,910,8,0.060874,0.194895
GPU1,910,9,0.061026,0.197215
GPU1,910,10,0.059647,0.196522
GPU1,910,11,0.090410,0.193283
GPU1,910,12,0.078678,0.196585
GPU1,910,13,0.085649,0.195011
GPU1,910,14,0.090890,0.196781
GPU1,910,15,0.091004,0.195970
GPU1,910,16,0.066219,0.196797
GPU1,910,17,0.091085,0.195847
GPU1,910,18,0.085316,0.193725
GPU1,910,19,0.092008,0.196082
GPU1,910,20,0.092592,0.194012
GPU1,910,21,0.064109,0.197857
GPU1,910,22,0.066810,0.195466
GPU1,910,23,0.067047,0.195963
GPU1,910,24,0.090165,0.195434
GPU1,910,25,0.088946,0.194430
GPU1,910,26,0.081605,0.193944
GPU1,910,27,0.093971,0.196122
GPU1,910,28,0.086926,0.195447
GPU1,910,29,0.077899,0.196828
GPU1,910,30,0.092479,0.197217
GPU1,910,31,0.094657,0.195775
GPU1,910,32,0.085584,0.194176
GPU1,920,1,0.061486,0.216969
GPU1,920,2,0.089008,0.216942
GPU1,920,3,0.060397,0.217005
GPU1,920,4,0.089019,0.216919
GPU1,920,5,0.093762,0.217634
GPU1,920,6,0.078786,0.216861
GPU1,920,7,0.060320,0.216903
GPU1,920,8,0.059819,0.216908
GPU1,920,9,0.079678,0.216943
GPU1,920,10,0.089388,0.217131
GPU1,920,11,0.064572,0.216948
GPU1,920,12,0.063251,0.217001
GPU1,920,13,0.068759,0.217013
GPU1,920,14,0.077597,0.216960
GPU1,920,15,0.091632,0.216984
GPU1,920,16,0.059805,0.216892
GPU1,920,17,0.060168,0.217018
GPU1,920,18,0.087594,0.216937
GPU1,920,19,0.071000,0.216961
GPU1,920,20,0.089677,0.216938
GPU1,920,21,0.069332,0.216882
GPU1,920,22,0.070509,0.216938
GPU1,920,23,0.061628,0.216906
GPU1,920,24,0.086492,0.216865
GPU1,920,25,0.068903,0.216877
GPU1,920,26,0.086561,0.216943
GPU1,920,27,0.077932,0.216915
GPU1,920,28,0.060142,0.216995
GPU1,920,29,0.064002,0.217058
GPU1,920,30,0.063744,0.216998
GPU1,920,31,0.091105,0.216974
GPU1,920,32,0.093061,0.217529
GPU1,930,1,0.063050,0.247138
GPU1,930,2,0.060937,0.247214
GPU1,930,3,0.092367,0.247793
GPU1,930,4,0.093977,0.247167
GPU1,930,5,0.061222,0.247055
GPU1,930,6,0.061060,0.247089
GPU1,930,7,0.068013,0.247187
GPU1,930,8,0.088751,0.247712
GPU1,930,9,0.077384,0.247094
GPU1,930,10,0.086064,0.247125
GPU1,930,11,0.071944,0.247198
GPU1,930,12,0.064258,0.247108
GPU1,930,13,0.072805,0.247209
GPU1,930,14,0.084767,0.247111
GPU1,930,15,0.065063,0.247172
GPU1,930,16,0.074259,0.247092
GPU1,930,17,0.072165,0.247049
GPU1,930,18,0.092776,0.247106
GPU1,930,19,0.071748,0.247140
GPU1,930,20,0.072713,0.247107
GPU1,930,21,0.076555,0.247240
GPU1,930,22,0.060916,0.247058
GPU1,930,23,0.097011,0.247102
GPU1,930,24,0.060617,0.247103
GPU1,930,25,0.067162,0.247251
GPU1,930,26,0.061506,0.247146
GPU1,930,27,0.089853,0.247764
GPU1,930,28,0.086404,0.247676
GPU1,930,29,0.087925,0.247141
GPU1,930,30,0.094569,0.247720
GPU1,930,31,0.081919,0.247142
GPU1,930,32,0.062283,0.247191
GPU1,940,1,0.078998,0.218564
GPU1,940,2,0.063433,0.218643
GPU1,940,3,0.087365,0.218750
GPU1,940,4,0.092726,0.219065
GPU1,940,5,0.061890,0.218699
GPU1,940,6,0.091580,0.218745
GPU1,940,7,0.094692,0.219406
GPU1,940,8,0.079290,0.218668
GPU1,940,9,0.094254,0.220854
GPU1,940,10,0.083466,0.218604
GPU1,940,11,0.065327,0.218745
GPU1,940,12,0.068156,0.218717
GPU1,940,13,0.061951,0.218855
GPU1,940,14,0.093558,0.219138
GPU1,940,15,0.096808,0.218696
GPU1,940,16,0.091016,0.220943
GPU1,940,17,0.062108,0.218738
GPU1,940,18,0.093630,0.218559
GPU1,940,19,0.080417,0.218781
GPU1,940,20,0.061783,0.218488
GPU1,940,21,0.063539,0.218819
GPU1,940,22,0.096025,0.218588
GPU1,940,23,0.090849,0.218601
GPU1,940,24,0.087421,0.218825
